listing_id,listing_name,host_id,host_name
2936884,View flat near Dolores Park,14996912,Atessa
2939849,Sublet in a great neighborhood!,3379945,Elena
2949280,Beautiful 1bd in the Heart of Noe!,6703252,Jonathan
2950592,Safe & Quiet SF Haven + Free Parking!,243725,Alex
2965433,"Center North Beach w/stunning views, stylish decor",15068891,Sharon
2970253,Hillside Bernal Apartment w/ Easy Street Parking,3400909,Brett
2980184,At Home in the Sunset,699508,Frederick
2980416,Furnished Bright Room Upstairs - Single Occupency,4191595,Lawrence
3013427,San Francisco: City of Love - No cleaning fee!,15357373,Ding
3013520,Small studio,3509116,Monty
3015450,"Private entrance, street parking, breakfast,quiet",10374153,Inessa
3068285,Fully Private Remodeled Sleek Home in SOMA,13832870,International
3073038,Bright Castro Room: Great Location,2259758,Micki
3079929,Centrally Located Two Bedroom Victorian Smart Home,15673074,Brian
3081324,Top Floor Spectacular and Comfy Living in SF,15679486,Carrie
3081560,"Spacious, modern, Victorian Suite",15680647,Amy
3093070,2 BR San Francisco Magic/Garden/Views/Outdoor Tub,3608449,Jeannie (And Skate)
3093543,Studio with own entrance and garden views.,15732960,Massimo & Mary
3105998,Stay in a historic apt in the heart of the Mission,1456262,Justin
3112427,Star Studio in the Outer Sunset,15816020,Christina Rae
3114387,4 Bedrooms 2BA near Golden Gate Park & Transit,14482816,Julie
3115424,Sunny Apartment in Hayes Valley,5376811,Emily
3116974,Amazing Location with Breathtaking Bay Views,1445283,Carrie
3124541,Super Clean Bedroom & Bath Suite w/ Private Entry,694440,Yuca
3133266,Stylish Apartment near Historic Haight Ashbury,837274,Jay Ping
3175769,3BR/2BA Luxury Condo w/Great Views!,16103943,Jeff
3176619,Luxe Apartment in Edwardian Home with Rooftop Deck,16108021,Kathleen
3205059,Modern suite with private entrance near UCSF/Chase,417666,Vera
3221082,Garden Apartment in Sunny Glen Park,3151325,Andrea
3230459,Garden Studio Apartment,16402896,Alison
3240016,Great Duboce Park Garden Apartment (Downstairs),13973946,Sandra
3250833,Waterfront Luxury Suite at Ghirardelli Square,16443439,Joy
3257886,Golden Gate Park & Beach Getaway!,15336469,Matthew Jason
3263219,Sunny Bernal home w/ deck + garden,4346065,Greg
3290739,Marina Cow Hollow Queen Bdrm w/ Pvt Bath,930744,Alison
3311711,Mission Bedroom w/ Private bath,16722899,Rye
3325741,Sparkling Clean - Quiet and Spacious Private Suite,6777297,Robert George
3333870,Cole Valley Smart and Stylish En Suite,16831526,Nancy
3344631,Mission 2 Bdrm 1890 Victorian Quiet & Lovely St,15726799,Marc & Kyle
3354928,Charming Victorian Glamour,1423294,Tan
3391368,Magic Mission Garden Studio,17110263,Kat
3416013,Amazing Views. Close to Chase Center & Mission Bay,6884446,Emily
3442439,Spacious Bernal Heights In-law with private entry.,17349647,Joshua William
3475515,Beautiful 2BR on Union St/Pacific Heights,13832870,International
3479568,Spacious Upper Haight Condo,167143,Jessie
3486460,Great Views on Potrero-Chase Center & Mission Bay,6884446,Emily
3509878,"2-3 Bed ""HISTORIC MODERN"" nr Valencia & Dolores Pk",4152942,Clare
3512817,Room in Sunny Condo - Diamond Hts.,14766201,Tom
3520817,Luxurious Home With Expansive Views,13754306,Randolph Spencer
3563261,Charming Noe Valley Flat w/ Terrace,9699999,William Charles
3569985,Sunny 3 bed 1 Bath penthouse lush garden balcony,330231,Richard
3571735,*Updated - Bright Private Furnished Room Upstairs,4191595,Lawrence
3655811,Furnished 1 Bedroom in the Best Location,13832870,International
3664261,Quiet 2BR in Heart of SF,2555455,Max
3672198,Bright 1-bedroom penthouse with great views,10839658,Emmanuel
3689632,Union Square Luxury Suite 201,18780326,Eleanor
3697738,Luxe Remodeled Victorian Home in Cole Valley,837274,Jay Ping
3712976,"Quiet, Elegant, Everything You Need",1518236,Regina
3716504,The Buddha Room in 1906 SF Victorian,4843181,Nancy
3719923,The Gold Room & Santa Marie in SF,6081814,Nancy
3720392,Golden Gate Apex Hideaway,5020218,Kelly
3721927,Upscale Golden Gate Studio Primo,5020218,Kelly
3727061,Beautiful 3 bedroom apartment,6334749,Tim
3743219,"Noe Valley Flat, Spacious and Sunny",19145158,Meleah
3755730,Week or month rate next to bus,787947,Jennifer
3757966,Cozy Quiet Gorgeous Cole Valley Apt,17088398,Margaret
3759368,"Charming, Private Castro Garden Apt",17120264,Sung
3761446,Amazing Large Central Flat,8056326,Rob
3775090,Charming Marina Apt,3602979,Molly
3780418,Modern Studio w/Quiet Courtyard + Private Entrance,16440881,Raveevarn
3808193,Quiet Inner Sunset Apartment in Edwardian House,397255,James
3811916,Separate entrance Castro Studio,19595581,Amanda
3812931,Chic Urban Stay with View - Walk to Shops & Eats,19604086,Carter
3826407,"Sunny, Spacious 3BR with a Great View",330231,Richard
3882632,Best hip central area,3895812,Fakhry
3895335,Bright Beautiful Bernal Bedroom,1525506,Valerie
3906145,Beautiful loft central hip area,3895812,Fakhry
3907307,"Sweet spot in the Haight, central",3895812,Fakhry
3994686,Modern Potrero Hill Apartment with a Patio,10374314,Dave
4022209,Hotel Pac Hgts King Free Car Park#B,20850212,Young
4022990,Hotel Pac Hgts 2 Bed Free Car ParkB,20850212,Young
4023585,Warm cozy home near coast & easy access to all sf.,131802738,Doris
4026354,Cozy 2 BR + Nice Ocean View+parking,20860681,Lai Ha
4059549,Hotel Pac Hgts 2 Bed Free Car ParkC,20850212,Young
4061312,4BR Flat in Awesome Cole Valley,5240472,Ted
4093967,Magical San Francisco/Garden/Views/Outdoor Tub,21235826,Jean Caroline
4097700,SWEET Suite BAKER Street hosted by Sweet Caroline,3594968,Caroline
4100473,Large Alamo Square One Bedroom apt,8860167,William
4103906,"View house 1 Room 1 B, Potrero Hill, easy parking",4221614,Rys Family
4105892,Magical San Francisco/Garden/Views/Outdoor Tub,21235826,Jean Caroline
4106442,Cozy SF Garden Apt/ Private Patio 31 days +,21269104,Samantha
4110344,Hotel Pac Hgts Queen Free Car ParkA,20850212,Young
4144343,Large Victorian in the Mission,21499033,Jennifer
4152054,Ocean Front Surf & Sandy Beach View,21542156,Susan
4157192,Hilltop House Guest Suite with Stunning View,8990678,Wei
4157431,Spacious 1 BR / 1 BA Living in Russian Hill,21573904,Sultan
4184406,Sunny Victorian - Bay Window Room,742560,Brian
4191242,"Top of the Telegraph Hill,  1 BR",6390702,Leo & Veronika
4191459,"Chic & Peaceful Home in Quiet, Secure Neighborhood",2601426,Michelle
4243837,Beach Cottage,21915488,Mary
4250927,Peaceful Noe Home with Office and Patio by 24th Street,22058927,Andrew Michael
4252808,"Charming Garden Apartment, Steps From The Beach",3059177,Heather
4269254,Perfect getaway near Japantown,12798531,Marjorie
4277696,Centrally Located Victorian Smart Home Share,15673074,Brian
4280408,"Oasis to relax, Sunny with Surrounding Views",11527863,Louise
4287481,"Spacious Apt, Golden Gate Park/UCSF, Parking Incl",357468,Rumesha
4302138,"Ultra-modern, luxury apt in Central Richmond Dist",19799378,Jeff
4305042,Welcome To Your Perfect San Francisco Getaway,22347599,Joel
4335379,Cozy SF Glen Park 3BR/2BA home with a view,22510974,Mike
4343722,1 BR w  Rooftop Deck & Gym - SF Life Real Estate,1257432,San Francisco Life
4359078,Hotel Pac Hgts 2 Bed Free Car ParkD,20850212,Young
4378102,"Beautiful, central,hip area Haight",3895812,Fakhry
4402199,Chic Jr. Studio Pacific Heights Victorian Home-pvt,20169016,Springer
4416566,Spacious 1BR w/ Panoramic Views and Terrace,19935364,James
4417901,Queen Bed Private Room @Fun & Social Hostel#1,22931450,Kevin
4429475,Two blocks from UCSF - newly renovated home,356625,Mike
4429527,Cozy & quiet 1BR in West Portal,7813710,Selim
4445540,"Sophisticated, Moody 1 BD/1 BA Apt w/ City Views",23071835,Jason
4464347,Female 4 Bed Dormitory at Social SF Hostel,22931450,Kevin
4470873,Peace House In-Law,23195770,Celia
4476390,Executive Suite in Bernal Heights,5215262,John
4477314,"Classic, grand 3 BR Victorian in Nopa",2040336,Toby
4518031,Dorm Beds at Social SF Hostel #2,22931450,Kevin
4533440,Comfortable Room in Artistic Condo,18818082,Antigone
4533652,Cool Suite in Bernal Heights/Outer Mission,16884266,Cc
4549330,2 Bedroom apartment in NOPA,475974,Ari
4550843,Perfect Garden Apt - Laurel Heights,6341317,John
4558566,Stylish parkside Victorian in Mission District,1937186,Omar
4575906,Cozy single bedroom #1,23719876,Mingjing
4576076,Nob Hill cozy single bedroom #4,23719876,Mingjing
4576288,Wonderful PVT. Room#3,23719876,Mingjing
4576487,Cozy PVT. room in Richmond #2,23719876,Mingjing
4588670,Beautiful Top Floor Studio,11693129,Ashur
4597675,* Spacious  Room / Private Bath & Deck*,5026313,Elena
4598364,* Beautifully Furnished Room with Private Deck*,5026313,Elena
4607282,SF 2 BDR 1.5 bath Flat w/Ocean Views parking,7895922,Roselyn
4614763,San Fran Zanadu: Garden Guest Suite-Parking avlb,75978,Del
4616040,Recent Remodeled Garden Studio Condo Home,10162964,Shelley
4616596,Relax in Style in Mission Victorian’s Serene Garden Studio,21499033,Jennifer
4617719,2BR/1BA Modern w $25/day parking option cars <17ft,8515925,Garland
4631873,Hotel Pac Hgts Queen Free Car ParkB,20850212,Young
4632133,Hotel Pac Hgts King Free Car Park#A,20850212,Young
4650391,Venetian Room in San Francisco,4249288,Annria
4653332,Sunny 1BR Apt in Noe w/ parking,4237211,Nathan
4663060,Peaceful Noe Valley private space near everything,10924383,Mark
4663132,Zen Noe Valley 3+ Bedroom Home w/ Dramatic Views,10924383,Mark
4701489,SF Hotel Studio: Union Square Gem!,22267033,Jennifer
4713319,Dogpatch Gem Apt Parking Included!,197237,Lynn
4718629,Single Small private 1br 1ba no clean fee!,2683422,Josh
4748287,Blue Room retreat.,1776403,Natallia
4807817,Best part of bernal,24708935,Dallas
4825026,Home + Office + Parking + 15 Minutes to Downtown!,204288,Theresa
4838843,"Large, Beautiful Flat in Cow Hollow",2917099,Alicia
4879719,Cat-Enabled Country Living in San Francisco,82904,Michael
4880988,Gem in the Colorful Castro District,878114,Audrey
4887475,Small Private Two Bed Room @ SF's Best Hostel #1,22931450,Kevin
4892016,3 Bed Pac Heights:Free Car PrkingA,20850212,Young
4896087,Charming Russian Hill - Junior 1BR Basement Apt.,25196982,Nikolas
4959980,"2BR Sunset Suite, free SF Zoo passes",25419840,Tali Tatiana
4987668,Petite room in a Vegan Mission Penthouse,16382,Mark
5005692,Nob Hill cozy single bedroom #3,23719876,Mingjing
5025420,Nob Hill cozy single bedroom #5,23719876,Mingjing
5027016,Cozy Studio by Beach & Golden Gate Park,25943995,Dan
5031660,Nob Hill cozy single bedroom #2,23719876,Mingjing
5031745,Nob Hill cozy single bedroom #1,23719876,Mingjing
5037937,"Large, 3 level, 4 bedroom HOME",4884811,Janet
5039986,Nob Hill cozy single bedroom #7,23719876,Mingjing
5086367,Semi-Circle Modern Room / Private Street Entrance,5026313,Elena
5114942,WORLDMARK San Francisco,85132,Sanford Sandy
5117701,Go from City to Serenity in a Centrally Located Condo,1671976,Stefan
5123765,"Historic Marina Flat w/ green view, garage parking",11269874,Derek
5144482,Gorgeous & stylish unit w/parking,8146166,Michelle
5154242,Private room at San Francisco,26653520,Annie
5195922,Spacious Private Room in SF,26653520,Annie
5196070,Private room inlaw in san francisco,26653520,Annie
5196116,Spacious inlaw in San Francisco,26653520,Annie
5196233,San Francisco Private Studio,26653520,Annie
5217164,Private and cozy 3 room In-Law Garden apartment.,26991996,Dale
5242394,Private Cozy Studio Flat  4U!,11997544,Margaret Frances
5251589,Penthouse Dream: Luxe Views in Iconic North Beach,27114454,Jennifer Faye
5253001,"South Beach Condo Loft, 2 Car Parking, Deck + AC",988375,Jennifer
5272750,Triple Private Room @ Fun & Social Hostel#1,22931450,Kevin
5327231,NEW! Stylish and Best Location In Pacific Heights,306980,Stephanie
5413930,Classic 2BR/1BA  Apt/Main Flat in House/Mission,24153978,Doris
5443493,"Beautiful Cottage, hot tub, in great neighborhood",14170355,Cory
5480795,Hotel Pac Hgts 2 Bed Free Car ParkE,20850212,Young
5505643,21st-Century Castro Bordering Apartment With Roof Deck,16968890,Guillermo
5522423,Sunny apt in North Beach,5029119,Jessica
5547500,1 Private Bed & Bath w/ Castro & City Views,23071835,Jason
5557316,Tri-Level 2BD/2.5BA SOMA Condo w/ City View,10103567,Guillaume
5560256,Beautiful shared apartment,6334749,Tim
5561787,Lavender Studio: BRIGHTClean/Park+3 baths,5565510,Silvana
5572169,Primary Suite Golden Gate Bridge view Private Deck,930744,Alison
5581254,"Modern 2BA Oceanview, Garden, Easy MUNI access",5516215,Kesinee Angkustsiri
5592675,"Marina apt w/ private garden, 1 block from Bay",28996560,Ottorino
5592754,"Luxury lower flat Marina, 1 block from Bay",28996560,Ottorino
5619003,One Bedroom available for rent,6062018,Elaine
5632275,PRIVATE 1BR  FLAT w/ PATIO - heart of sunny Noe,20672353,Sarah
5632452,Charming in law unit in Inner Sunset at UCSF,20497687,Ilya
5650515,Safe+clean+Parking+Ocean View 3 Bath Copper Studio,5565510,Silvana
5666413,Nob Hill Hideaway 1,13471395,Joshua
5666454,Nob Hill Hideaway 3,13471395,Joshua
5707532,Modern Charming Pacific Heights Home Best Location,2799894,Hunter
5788099,Spectacular Telegr. Hill Townhouse,30031657,Walter David Gower
5821380,2 bed 1 bath Mission Flat w/ Yard + Free Parking,3131531,Monica
5861266,SUPER Master Bed En-suite @GG Park,10829039,Viviane
5933430,Beautiful 3 bedroom with garden and PARKING,1808969,Sean
5944989,Ritz-Carlton Club San Francisco 2BR,30857973,Travel En
5945396,3BD Ritz-Carlton Club San Francisco,30857973,Travel En
5945812,1BD Ritz-Carlton Club San Francisco,30857973,Travel En
5955398,"Work from home 3BR, with 3 desks",1257432,San Francisco Life
5970639,Knockout Panoramic View 1 Bedrm,5153588,Gaylene
5970775,"Spacious, Quiet Room",5153588,Gaylene
5978964,Classic Car Room ~ Excelsior Dist.,31039935,Tamara Sue
5998790,Bright bdrm in lovely Bernal Home,16745765,Ewa
6006768,Private Charming Garden Guest Suite Presidio Hts.,26870698,Mimi And Mosh
6015077,Amazing Beachfront Incredible Sunsets 3 bdm/2 bath,30853035,Catrina
6072767,Beautiful in-law type unit with ocean views,31521801,Katherine Foster
6091945,Large Room in Residential SF Home,31607663,Ximena
6092049,Complete Separate Suite at Castro Oasis,31615642,Dan
6092596,Mission Dolores Suite,31603026,Marc
6107258,3 Bed Pac Heights: Free Car ParkingB,20850212,Young
6117147,"Cozy, private, ocean-side rental w/garden+deck",6872494,Diane
6119086,Mission Apartment,31747421,Brian
6145605,"Comfortable, Stylish Studio with PARKING! Safe!",1196837,Heather
6154096,Luxury & Location: 5 Star San Francisco Experience,31868678,Cynthia
6156195,Brand NEW - Prime Castro LOCATION,31936468,Kevin
6169292,Hotel Pac Hgts 2 Bed Free Car ParkA,20850212,Young
6188428,SF Bay Views Waterfront 2 Bdr Apt-Fishermans Wharf,30069369,Jayna
6238514,Noe Valley 2 bedroom retreat,6249565,Michael
6245649,Blake & Sara's Ocean Beach Pad,23982718,Blakely Fraser
6269649,Quaint Garden Apt @Golden Gate Park,10829039,Viviane
6272183,Cozy Studio by Golden Gate Park,32300861,Elizabeth
6301675,Urban Oasis in the Heart of SF,32546924,Artie Alexander
6316753,female Hosts easy parking laundry near market bus,22402,Jia
6329340,Beloved San Francisco,15357373,Ding
6329731,Love San Francisco - No Cleaning Fee!,15357373,Ding
6335352,Beautiful Victorian Home in Noe Valley,580236,Vladislav
6336315,Edwardian Condo Centrally Located,5836827,Robert
6344096,"Large room, convenient location /w views, parking",3588642,Ambrish
6348742,Cozy 1BR Noe Valley apt (30+ days),17187571,Lloyd
6360976,Quintessential SF Russian Hill 2BR Apt with VIEWS,25196982,Nikolas
6373849,"Modern 1BR near FiDi & Union Sq., Unit 1 Furnished",9965793,The Twist
6374167,Lovely Private Room,33217272,Joanna
6376338,"Mid-Century 4 Bedroom/3 Bath, Parking",33232844,Richard
6423158,Mediterranean style private studio,33511564,Alice
6430646,"Room in Elegant, Private, Serene House with Beautiful Furnishings",4098848,David
6435497,"Amazing views, Private Floor, 2bed, 2bath",930744,Alison
6453774,SF Hotel Studio: Union Square (1),22267033,Jennifer
6472998,Potrero Hill Private BR in a 3BR,4110058,Tom
6473013,Potrero Hill Private BR in a 3BR,4110058,Tom
6473215,Potrero Hill 2 Private Bedrooms,4110058,Tom
6494663,Comfy Room A with private full-bath in Parkside,33948993,Paul
6505426,Noe/Castro 1BD Hideaway,18949688,Jeff
6512986,Hilltop 2BR Apartment with Stunning View,8990678,Wei
6516295,Spacious SOMA Loft w/ Parking,34074805,Eriem
6522477,Mission/Noe Valley - Katz House Rm 3of3,7212456,Christine Anne
6523507,Hand Crafted Cottage,6777981,Sebastian
6526129,BEST LOCATION SEPTEMBER Sublet FILLMORE ST,2971941,Amy
6526344,One bedroom in a 2/1 Mission Apt,11053358,Jared
6529234,SAN FRANCISCO STUDIO,8077748,Adrian
6557736,Comfy Room B with private bathroom in Parkside,33948993,Paul
6628985,Classic Studio Lower Pac Height,2686174,Sylvie
6648062,Modern View Home with a Private Deck,34799523,Mari
6649234,SF Hotel Studio: Union Square (5),22267033,Jennifer
6653474,Beautiful Garden Studio in heart of Nopa,475974,Ari
6684182,"Grand 1868 Victorian, Family-Friendly w/ Hot Tub",5042067,Shea
6702058,Tranquil Cottage in Mission Gulch for Month-Long Stays,5593828,Katherine
6705522,Spacious 4BR Flat in San Francisco,31224596,Vladimir
6713990,Comfortable Artistic Condo,18818082,Antigone
6730473,Penthouse apartment w skylights,10501924,Karen
6747672,"Quiet, Contemporary Castro 1BR",17085862,Jack
6748645,Sunny Art-filled Noe Valley Views!,3109494,Margaret
6749412,"Beautiful Potrero Hill Apt, Parking",4221614,Rys Family
6798145,NEW! Stunning SF Avail  MasterRoom ~ 5 Mi to Dtwn!,35509920,Nancy
